seller_state,product_id,product_category_name,receita_total,product_category_name
SP,0f789be671fe3bd93cabfbb4a710f282,cama_mesa_banho,324.0,cama_mesa_banho
SP,0f8016710ce920034150241f0b8b5def,cama_mesa_banho,199.99,cama_mesa_banho
SP,0f8977d115c52d93a05dd4eb7052baff,cama_mesa_banho,1948.8,cama_mesa_banho
SP,0f8fbb821185443113de3e04ef989be6,cama_mesa_banho,358.92,cama_mesa_banho
SP,0fa81e7123fd0ebe03adbbe99d912827,cama_mesa_banho,2267.8,cama_mesa_banho
SP,0fb4287d451ca41ec9311a82fd9599a3,cama_mesa_banho,225.0,cama_mesa_banho
SP,0fdfe56a4dfd7aab5a321fe89f7fc63d,cama_mesa_banho,113.99,cama_mesa_banho
SP,0ff06f670421802f36a7082dc962c6fb,cama_mesa_banho,193.9,cama_mesa_banho
SP,10163fabc9375e9bb72a109272730c6b,cama_mesa_banho,239.8,cama_mesa_banho
SP,10244e4307f7a1575e022f248b51402a,cama_mesa_banho,158.0,cama_mesa_banho
SP,1034b97aafcca692c8a2157f58f5b637,cama_mesa_banho,104.22,cama_mesa_banho
SP,106392145fca363410d287a815be6de4,cama_mesa_banho,107.5,cama_mesa_banho
SP,10717ff440b2320081989126e858b220,cama_mesa_banho,5149.9,cama_mesa_banho
SP,107235293b5479d6ec3861e1348ea633,cama_mesa_banho,119.16,cama_mesa_banho
SP,10990aaa402c4692f9eb94cbc354e53c,cama_mesa_banho,449.5,cama_mesa_banho
SP,10adb53d8faa890ca7c2f0cbcb68d777,cama_mesa_banho,398.0,cama_mesa_banho
SP,10aecaf5be4119fd6b8b9e2e8a5a1454,cama_mesa_banho,211.1,cama_mesa_banho
SP,10c4eaf55e7f131da4a031ab54b62274,cama_mesa_banho,299.9,cama_mesa_banho
SP,10cb4574e88302b21a629d95fe74c54f,cama_mesa_banho,630.0,cama_mesa_banho
SP,10d9c039b5dcb3b2a4a4fd507fd187a0,cama_mesa_banho,117.0,cama_mesa_banho
SP,10dfb99fdae9b721c39b7458564397f6,cama_mesa_banho,519.8,cama_mesa_banho
SP,113f80f12c8892f0c59206f70b862b40,cama_mesa_banho,179.1,cama_mesa_banho
SP,114a9cb094339f99851ada566136661b,cama_mesa_banho,89.9,cama_mesa_banho
SP,116a75888dbca93a1c26c5d5c949b175,cama_mesa_banho,57.31,cama_mesa_banho
SP,116a8f521211c179741c051816f2b898,cama_mesa_banho,218.0,cama_mesa_banho
SP,117f28333ddc9e8907cb03431b06fa80,cama_mesa_banho,119.99,cama_mesa_banho
SP,11969b52203d89d67f5d9aff274fc35d,cama_mesa_banho,81.99,cama_mesa_banho
SP,11a10f5773a7da9fb352dfe9e119803b,cama_mesa_banho,89.0,cama_mesa_banho
SP,11de130b38213ed7f93d2af1e91bb771,cama_mesa_banho,34.99,cama_mesa_banho
SP,11e5f8670ab66f75fd2b979a6d2a14b2,cama_mesa_banho,115.5,cama_mesa_banho
SP,11e70144cff3fcf2bb31adf12b91178c,cama_mesa_banho,77.75,cama_mesa_banho
SP,120fa011365fc39efe382cba4e50999e,cama_mesa_banho,1449.2,cama_mesa_banho
SP,125e5760a3ff01937be3b2a1a7f14aa6,cama_mesa_banho,244.5,cama_mesa_banho
SP,1269d60fc5efbcf03e7eea49213091c6,cama_mesa_banho,16.9,cama_mesa_banho
SP,12717f7dc7e2daec2771d44b39f477b3,cama_mesa_banho,79.98,cama_mesa_banho
SP,127a2524a6031c086994214acb167abb,cama_mesa_banho,43.9,cama_mesa_banho
SP,128d1c88b601731fe8ed4044b1ae7a6a,cama_mesa_banho,39.99,cama_mesa_banho
SP,12a8571feabc765bfe057c37217daf75,cama_mesa_banho,169.9,cama_mesa_banho
SP,12b81d15ffa819dd535e30cb2d00172f,cama_mesa_banho,29.9,cama_mesa_banho
SP,12cabe5229bf1f037e257f645f04caa4,cama_mesa_banho,471.96,cama_mesa_banho
SP,12d73d80462aa0c73d8a6a9f77e127f0,cama_mesa_banho,79.9,cama_mesa_banho
SP,1303e8674814cde0e8cfe7d796d6a544,cama_mesa_banho,76.6,cama_mesa_banho
SP,13050bbc5cf6938a3760e43f1a845fcd,cama_mesa_banho,206.6,cama_mesa_banho
SP,13227605925c23d73decd0ef10aa71f0,cama_mesa_banho,128.99,cama_mesa_banho
SP,134afbb1d3ef60a407f8e4491dd63622,cama_mesa_banho,79.8,cama_mesa_banho
SP,1379437fdb5620cec92ee180f1f16ebd,cama_mesa_banho,178.5,cama_mesa_banho
SP,13944d17b257432717fd260e69853140,cama_mesa_banho,359.4,cama_mesa_banho
SP,13b4ff901d43edec666e3253b14b3a8f,cama_mesa_banho,1260.0,cama_mesa_banho
SP,13b65def7883556df481f81caf3908c2,cama_mesa_banho,299.8,cama_mesa_banho
SP,13b6735a82ec831943957f19fe66f71e,cama_mesa_banho,137.1,cama_mesa_banho
SP,13befae9b3fb34c439cf4744fd18dfa7,cama_mesa_banho,96.5,cama_mesa_banho
SP,14081f2d6a3ce46cfa9d852c9b1b92ba,cama_mesa_banho,729.5,cama_mesa_banho
SP,1434a45fb0e95dd43f674ddff1df8ca7,cama_mesa_banho,159.9,cama_mesa_banho
SP,144e17b0496772329803ee3007951ec8,cama_mesa_banho,97.9,cama_mesa_banho
SP,146fed9eb1d0f9db43dad0c7c96fc6e8,cama_mesa_banho,304.87,cama_mesa_banho
SP,1486ffdf6241755c77f5345b01232361,cama_mesa_banho,299.95,cama_mesa_banho
SP,148c599356731b1d622e231d343e65bd,cama_mesa_banho,22.5,cama_mesa_banho
SP,1491a8ff192d4b5c369b0eaa2fe33ee5,cama_mesa_banho,5089.69,cama_mesa_banho
SP,149a3fb259da124e9a12b7e145b9d5db,cama_mesa_banho,288.9,cama_mesa_banho
SP,14aa47b7fe5c25522b47b4b29c98dcb9,cama_mesa_banho,287.96,cama_mesa_banho
SP,14ae64f095e11f8010d2381ba2845cff,cama_mesa_banho,237.16,cama_mesa_banho
SP,14d171d5043b1b2e14498f580e6225eb,cama_mesa_banho,202.5,cama_mesa_banho
SP,14d9afd912784344d5bb9a12b23478d2,cama_mesa_banho,119.9,cama_mesa_banho
SP,14e3a1344aba7a9d568e0aa446da24be,cama_mesa_banho,319.9,cama_mesa_banho
SP,151133751552ad5bdd6645dfdcb0e728,cama_mesa_banho,768.7,cama_mesa_banho
SP,151d7733b44e0c7b292d7e2efb5424a2,cama_mesa_banho,559.8,cama_mesa_banho
SP,152d8bb1e16d0a4f567c7cece5e92b6a,cama_mesa_banho,177.99,cama_mesa_banho
SP,153409f359e71cf10b3935f68a69875d,cama_mesa_banho,44.9,cama_mesa_banho
SP,155815f7173905f1e5cde0b82adfc113,cama_mesa_banho,50.7,cama_mesa_banho
SP,1558f7b0a51472d4c2af9153a2255beb,cama_mesa_banho,569.8,cama_mesa_banho
SP,156687e7a24c248ccf007521b1b49857,cama_mesa_banho,145.8,cama_mesa_banho
SP,1584ce1843990c0f62e353fd0478c2df,cama_mesa_banho,151.0,cama_mesa_banho
SP,1594615cd50616d0ac086f5581d04ac0,cama_mesa_banho,133.8,cama_mesa_banho
SP,15a9e834e89eab39d973492882c658d6,cama_mesa_banho,79.9,cama_mesa_banho
SP,16245c0134a3dedc3e2c124260925f70,cama_mesa_banho,41.99,cama_mesa_banho
SP,16376850de9d7788d802f09e462231d0,cama_mesa_banho,85.0,cama_mesa_banho
SP,165b735d5e65bee3592afb5d43af3397,cama_mesa_banho,64.0,cama_mesa_banho
SP,166afe76948e93ed13181b01febfeb25,cama_mesa_banho,155.9,cama_mesa_banho
SP,167a7aad1e1e0717b9b5ab7d6c724ad5,cama_mesa_banho,120.0,cama_mesa_banho
SP,168b1b45c68037b0490157ee10540349,cama_mesa_banho,999.6,cama_mesa_banho
SP,16b691e994cb81b2e7e31c93ba603136,cama_mesa_banho,58.99,cama_mesa_banho
SP,16c1c1a3dc1ddc2fd5e32ae7fe616b0b,cama_mesa_banho,159.9,cama_mesa_banho
SP,16c47be00ea2407eaa988afdc442e863,cama_mesa_banho,259.9,cama_mesa_banho
SP,16d13ab2d640065882cddcafa3359116,cama_mesa_banho,39.98,cama_mesa_banho
SP,16d47089f9bc7f16de16cc4bd3b9dd49,cama_mesa_banho,125.97,cama_mesa_banho
SP,16dd49ee10e688f75c41e83b4863f85b,cama_mesa_banho,323.7,cama_mesa_banho
SP,16e1eefb15c1601a11fefb18fd3d6036,cama_mesa_banho,274.79,cama_mesa_banho
SP,1708d4cfc42166dc7f44e1ad501f4933,cama_mesa_banho,139.0,cama_mesa_banho
SP,1729a1b7ec6947d5c878e70e80172790,cama_mesa_banho,199.9,cama_mesa_banho
SP,174b4bb32fd935b233654b5d48c438d8,cama_mesa_banho,24.99,cama_mesa_banho
SP,17606c7d7254ed1f0351fd48a28be932,cama_mesa_banho,44.99,cama_mesa_banho
SP,17d8b8e9c21ec0fc5b33724e32fe422e,cama_mesa_banho,242.6,cama_mesa_banho
SP,17eebb377a986cfb90285ec913767939,cama_mesa_banho,278.0,cama_mesa_banho
SP,17f05cc6ef5563b5e096ab059ca926b4,cama_mesa_banho,180.99,cama_mesa_banho
SP,17f99ae9c53e7e8804b2c78492d11744,cama_mesa_banho,49.89,cama_mesa_banho
SP,17fe46c4cd7376a1a75f47e2fa4d5c89,cama_mesa_banho,109.9,cama_mesa_banho
SP,18047039004204f52054f74b9503b9fe,cama_mesa_banho,124.99,cama_mesa_banho
SP,180a3dd286404dc8a9154904eadaec99,cama_mesa_banho,189.0,cama_mesa_banho
SP,184c94ca5ebab8d884a1c070e2197526,cama_mesa_banho,83.99,cama_mesa_banho
SP,18721a85f6f265d6137dfc0f88cc0534,cama_mesa_banho,119.8,cama_mesa_banho
SP,18796df281656da4036dd926561a6030,cama_mesa_banho,538.37,cama_mesa_banho
SP,188c9cb0aff9e485e3f84752731c633a,cama_mesa_banho,17.9,cama_mesa_banho
SP,1891f20b2a27a8b700d7a7ff5a7a0039,cama_mesa_banho,174.3,cama_mesa_banho
SP,189c49b159a847050e52afe5ec8d42c5,cama_mesa_banho,1820.0,cama_mesa_banho
SP,18ed3f872eef3229cb62008dc963ae78,cama_mesa_banho,75.99,cama_mesa_banho
SP,18fc07433ae4bcd5a8bdf658b2c6e40d,cama_mesa_banho,37.18,cama_mesa_banho
SP,19288b027391bb4c6280b7ef7d129438,cama_mesa_banho,95.03,cama_mesa_banho
SP,1935200f62df6baaeef37dca2f2a6435,cama_mesa_banho,219.8,cama_mesa_banho
SP,193cea27ec2ebc61c91cf7dd70420fad,cama_mesa_banho,1049.7,cama_mesa_banho
SP,1961b9b9aa8a6aa6fce7ab329c05fa9b,cama_mesa_banho,210.0,cama_mesa_banho
SP,19884358087155dcb193ae99f344fa30,cama_mesa_banho,256.98,cama_mesa_banho
SP,199a45cf96d7240df6c364154d370a5d,cama_mesa_banho,239.8,cama_mesa_banho
SP,19c3fb52d07985c61da89d4fb7f66cad,cama_mesa_banho,47.99,cama_mesa_banho
SP,19d97e807df39d7af6311ba423eaecc3,cama_mesa_banho,1620.0,cama_mesa_banho
SP,19f78d4a9dd029e7a9115a8e1d5ccd94,cama_mesa_banho,142.9,cama_mesa_banho
SP,1a06cc924ba852bef5a19bb5aefa4d6c,cama_mesa_banho,474.7,cama_mesa_banho
SP,1a2d00b771a438bee7055bbd0086e003,cama_mesa_banho,559.3,cama_mesa_banho
SP,1a2df11a11c62daea6c15fbd3ccf2917,cama_mesa_banho,89.65,cama_mesa_banho
SP,1a428b685ede76217c9efb550c4aaa59,cama_mesa_banho,412.2,cama_mesa_banho
SP,1a6706786a1ae8f9e6e4e36a3bed68ed,cama_mesa_banho,79.0,cama_mesa_banho
SP,1a69b9ec6d25d7656d024ad51f55c0ec,cama_mesa_banho,1259.3,cama_mesa_banho
SP,1a7e98c48e146130016fab89a43c00da,cama_mesa_banho,89.65,cama_mesa_banho
SP,1aa2ed670a95e9f475723707a7c3f386,cama_mesa_banho,243.0,cama_mesa_banho
SP,1aa5ffb5e73a8635a5d4619a96d012fe,cama_mesa_banho,159.9,cama_mesa_banho
SP,1ae80eade3400d1468bf84ce7bd6b479,cama_mesa_banho,51.0,cama_mesa_banho
SP,1b1bde24cbdf36a390e1abd717b2f7b0,cama_mesa_banho,76.6,cama_mesa_banho
SP,1b363f393faf61f11af873b840645eb9,cama_mesa_banho,699.3,cama_mesa_banho
SP,1b6e2795daa2ca887a0310b0a79000e4,cama_mesa_banho,67.1,cama_mesa_banho
SP,1b73aaabcddf5be28fba09916e1ed907,cama_mesa_banho,129.8,cama_mesa_banho
SP,1b81160192e096f4cbcf518ffa830df0,cama_mesa_banho,107.5,cama_mesa_banho
SP,1bab2e484686f57566de99a627223576,cama_mesa_banho,74.8,cama_mesa_banho
SP,1bb0f142789375f5709d08b2f2355c2b,cama_mesa_banho,1049.6,cama_mesa_banho
SP,1bcb8c6da1776e8ce06e459213adec74,cama_mesa_banho,59.9,cama_mesa_banho
SP,1be9435dc0c47cf6b58c34d3bb7d6f54,cama_mesa_banho,299.96,cama_mesa_banho
SP,1bef08f119466a85a83919d5b80facd3,cama_mesa_banho,111.3,cama_mesa_banho
SP,1c185f17bc0cdfba85b49cc9724b1ce4,cama_mesa_banho,289.9,cama_mesa_banho
SP,1c19fc5db55cbd645b6021cd2841bdb4,cama_mesa_banho,89.9,cama_mesa_banho
SP,1c21c1ed398eae61184065889ca3d4b0,cama_mesa_banho,816.0,cama_mesa_banho
SP,1c42a107473d6b20db8ac7772b870e33,cama_mesa_banho,394.95,cama_mesa_banho
SP,1c6b0760060e08631997f228e1d07a78,cama_mesa_banho,29.9,cama_mesa_banho
SP,1ca5c007b08c0c47cae4809750e4c6ad,cama_mesa_banho,58.67,cama_mesa_banho
SP,1cb4e06ac5f21ccde771561d17ec0afb,cama_mesa_banho,219.99,cama_mesa_banho
SP,1ccead49ab8f345a022f75586ecfc1b2,cama_mesa_banho,85.99,cama_mesa_banho
SP,1cdfaf0cc5abd6063d3a10ae3318f345,cama_mesa_banho,1429.2,cama_mesa_banho
SP,1ce5b88456351c3b986532265a56d223,cama_mesa_banho,24.9,cama_mesa_banho
SP,1d0b9497ac4f258fbd822c52ff61b5f4,cama_mesa_banho,90.0,cama_mesa_banho
SP,1d24c180dcf6365fe1f3fc14c0cc589a,cama_mesa_banho,89.9,cama_mesa_banho
SP,1d25200882dc5bcbff689ba2ba117f9f,cama_mesa_banho,239.7,cama_mesa_banho
SP,1d2b9594d78df158a9dadc8fd3438d4a,cama_mesa_banho,82.5,cama_mesa_banho
SP,1d32c0582d833b02199e449713fad071,cama_mesa_banho,513.99,cama_mesa_banho
SP,1d33febb6ca114fb1b9490005ee49de6,cama_mesa_banho,771.6,cama_mesa_banho
SP,1d4de03a6141ce2a2ae5a97f51cabb37,cama_mesa_banho,2628.8,cama_mesa_banho
SP,1d6d7be70107889e3193819aca4dc1dc,cama_mesa_banho,440.1,cama_mesa_banho
SP,1d9faf066ad6f04ab65cdca8a7cdccec,cama_mesa_banho,59.9,cama_mesa_banho
SP,1dd9019e9b721d5535c59d13551b2469,cama_mesa_banho,26.9,cama_mesa_banho
SP,1de1332e38dc2f575edfeae165edea4e,cama_mesa_banho,1215.0,cama_mesa_banho
SP,1e595b3b56d00f9d6ad0c3215ae2f56d,cama_mesa_banho,80.0,cama_mesa_banho
SP,1e8c9a649b9c92a2acf771c3168e15b8,cama_mesa_banho,1749.0,cama_mesa_banho
SP,1eaf224c19e07b6e50bf0119eea1dd26,cama_mesa_banho,1158.9,cama_mesa_banho
SP,1eb44be9d824d20602d68a0f3346d8d7,cama_mesa_banho,260.99,cama_mesa_banho
SP,1ebde342c905182ffc07333fc569c590,cama_mesa_banho,358.8,cama_mesa_banho
SP,1ee194d6fcec9e4cbaeef1a99a6911a2,cama_mesa_banho,158.0,cama_mesa_banho
SP,1f180c96859564dd5857185f5914d2c7,cama_mesa_banho,270.0,cama_mesa_banho
SP,1f30aacc69904c0d0bf8d05cb2abef72,cama_mesa_banho,2295.0,cama_mesa_banho
SP,1f3b8727459b932736f709be23eef109,cama_mesa_banho,235.73,cama_mesa_banho
SP,1f58ebdc810e1d5c7cead7f763c27a94,cama_mesa_banho,343.6,cama_mesa_banho
SP,1f5a00433bd192f9ecdbb987e7866c3e,cama_mesa_banho,169.99,cama_mesa_banho
SP,1f6cbd49dcb5d56eb874bf9889f9fd72,cama_mesa_banho,149.0,cama_mesa_banho
SP,1f7164d40ac0579d08c5b77af30f8dd0,cama_mesa_banho,189.9,cama_mesa_banho
SP,1f78ffcfb88226a0905e335084c1fa5d,cama_mesa_banho,129.99,cama_mesa_banho
SP,1f9799a175f50c9fa725984775cac5c5,cama_mesa_banho,119.8,cama_mesa_banho
SP,1fa4ef78e1b8f0afea31e4ae9578affd,cama_mesa_banho,539.91,cama_mesa_banho
SP,1fbeaaa01377d3f600de52f455ef578c,cama_mesa_banho,170.0,cama_mesa_banho
SP,1fd5b8526b883f92d22dc09cda3031e3,cama_mesa_banho,59.9,cama_mesa_banho
SP,1fd68fefef8ff576fc3fac7db97f67f1,cama_mesa_banho,110.0,cama_mesa_banho
SP,1fe7076c53248559454a7e1d6c1037f9,cama_mesa_banho,73.98,cama_mesa_banho
SP,2012a57204f00f8fd57f8196130bee26,cama_mesa_banho,55.0,cama_mesa_banho
SP,202d6bc7af7609f371b94e032925d314,cama_mesa_banho,86.97,cama_mesa_banho
SP,20317fb1b6bc61c03c53d595462f4e96,cama_mesa_banho,62.7,cama_mesa_banho
SP,205448428c05215b1d0bd5c9d2a1ee3c,cama_mesa_banho,19.99,cama_mesa_banho
SP,20767ba46ff14007ce4ed2cb1c4d546a,cama_mesa_banho,320.0,cama_mesa_banho
SP,208eaf2a4764834fb8da989159a30a20,cama_mesa_banho,71.49,cama_mesa_banho
SP,209fa5709fd95c3fac1edddca1d6c505,cama_mesa_banho,574.93,cama_mesa_banho
SP,20c69858ff6c402d1713747d81b5c23f,cama_mesa_banho,59.99,cama_mesa_banho
SP,20d458d013a3988f71009298fecd8607,cama_mesa_banho,53.7,cama_mesa_banho
SP,20dba3cc0c6689b10b0a422ae43f45b7,cama_mesa_banho,245.24,cama_mesa_banho
SP,20dfc860c4bf533f00053ad778d01a66,cama_mesa_banho,119.9,cama_mesa_banho
SP,20ecd51a1e2c3e5cc72096b2ce0d29d5,cama_mesa_banho,95.0,cama_mesa_banho
SP,20f9d67f27a7593da8c9e8981d4f81c8,cama_mesa_banho,73.98,cama_mesa_banho
SP,2145a2868aaca837f92fd4bf1b6db163,cama_mesa_banho,91.4,cama_mesa_banho
SP,2150745318bfb3f51bb7b99fb9b38ca7,cama_mesa_banho,124.9,cama_mesa_banho
SP,215ec1620e0f8475dcf0a38866aed21e,cama_mesa_banho,139.98,cama_mesa_banho
SP,216414cd4aad908188257071249e0cc3,cama_mesa_banho,227.0,cama_mesa_banho
SP,21a2d8537730ec21c03750360cc15f68,cama_mesa_banho,88.89,cama_mesa_banho
SP,21a53da27d4b830f32f475a09f0bd54a,cama_mesa_banho,72.0,cama_mesa_banho
SP,21a60ea134ec6f7e1544c4c71b998235,cama_mesa_banho,17.98,cama_mesa_banho
SP,21e09cd30bfe8dd795517cf1fab6359a,cama_mesa_banho,174.44,cama_mesa_banho
SP,21eec44e96af78db0af3e283c61b5200,cama_mesa_banho,93.5,cama_mesa_banho
SP,21fadcf38b21749b444f0619ccecd90c,cama_mesa_banho,113.99,cama_mesa_banho
SP,221734613a802d62bb706f54ae56f970,cama_mesa_banho,59.99,cama_mesa_banho
SP,2273be0f0b60b5d12c8853cae6ccf7ef,cama_mesa_banho,17.5,cama_mesa_banho
SP,22d180b9ee4f302fea5be73325dfea3b,cama_mesa_banho,89.9,cama_mesa_banho
SP,22d4437444eadc9f1c695f24d3f1aac5,cama_mesa_banho,279.9,cama_mesa_banho
SP,22da4aff3a8e3f4eb7dbc2220d737651,cama_mesa_banho,99.9,cama_mesa_banho
SP,22dd24a9dd84994cf260ad173576d1d5,cama_mesa_banho,99.99,cama_mesa_banho
SP,22f49044bc3eaead7cadfb045391582f,cama_mesa_banho,539.4,cama_mesa_banho
SP,22f5b63060a1185e5ec7721efd622321,cama_mesa_banho,29.64,cama_mesa_banho
SP,23206e13f48ea61c1ce141465951d74f,cama_mesa_banho,130.99,cama_mesa_banho
SP,233316af7adf040484dbeccfecad6042,cama_mesa_banho,326.0,cama_mesa_banho
SP,23384f296aa1bf6461d22912093a9847,cama_mesa_banho,354.98,cama_mesa_banho
SP,23658e8d5d2c1d61b0d59b34ebbabb44,cama_mesa_banho,81.4,cama_mesa_banho
SP,236bdebe067710d4d30698ac69555423,cama_mesa_banho,125.0,cama_mesa_banho
SP,23ab7bb9eac81e85ec43ed71064cf7ce,cama_mesa_banho,239.92,cama_mesa_banho
SP,23b6402aba9febcc840e6798dc8d134e,cama_mesa_banho,96.9,cama_mesa_banho
SP,23f11493a631ec3806f6a0b529e82820,cama_mesa_banho,113.98,cama_mesa_banho
SP,23fa975ce8503131504051933f2643af,cama_mesa_banho,58.99,cama_mesa_banho
SP,24297ae137968498e50c2f283a4f3d9c,cama_mesa_banho,59.9,cama_mesa_banho
SP,24578e8bdef9b745176a1643e1f43614,cama_mesa_banho,72.5,cama_mesa_banho
SP,2475f9f6b36857e1a35292cf761ffa48,cama_mesa_banho,47.6,cama_mesa_banho
SP,24908bd1bd10700a84f4fd551a3a52b4,cama_mesa_banho,349.6,cama_mesa_banho
SP,24a014458ccc6e989b4fcef5fa71da58,cama_mesa_banho,659.4,cama_mesa_banho
SP,24c5c7be57099780f07ded545f898d8b,cama_mesa_banho,174.0,cama_mesa_banho
SP,24d7b551f0ea7c3cea080d402b211132,cama_mesa_banho,173.0,cama_mesa_banho
SP,24decea9d84c24b8c6c53a2df90066e9,cama_mesa_banho,88.89,cama_mesa_banho
SP,24e3e6b37adf838150e7bd4dda394c31,cama_mesa_banho,59.9,cama_mesa_banho
SP,2511e504fd7794c668a8521aabe3713d,cama_mesa_banho,679.6,cama_mesa_banho
SP,252dc23ff7e1241d046a1c2c5041ffb5,cama_mesa_banho,149.8,cama_mesa_banho
SP,253412fae9b77af02cb40b30a829bcfe,cama_mesa_banho,96.2,cama_mesa_banho
SP,2555fdb6a9df9fa378f024937c86d07a,cama_mesa_banho,59.9,cama_mesa_banho
SP,25915ab9e0331a7c8afffe0a27b3fe79,cama_mesa_banho,115.9,cama_mesa_banho
SP,25a69adae1b354beb056d4b740e841cd,cama_mesa_banho,78.0,cama_mesa_banho
SP,25bf7c5e5f9d008845212122805014e5,cama_mesa_banho,154.2,cama_mesa_banho
SP,25c9bd06b9af867e935cca386b6acece,cama_mesa_banho,139.9,cama_mesa_banho
SP,25e3dbdd14cfd1a5b4638f0a9d41e70f,cama_mesa_banho,89.9,cama_mesa_banho
SP,25e8c983d94d410066929065c0d9cf53,cama_mesa_banho,222.98,cama_mesa_banho
SP,25f85b803dbf5bd3c4ab28cc99b7e83f,cama_mesa_banho,85.0,cama_mesa_banho
SP,25fed921a4e724b34b87435bac8cb845,cama_mesa_banho,34.9,cama_mesa_banho
SP,2647221a6a477afe2d0268b378f1fdcd,cama_mesa_banho,282.3,cama_mesa_banho
SP,26644690fde745fc4654719c3904e1db,cama_mesa_banho,240.0,cama_mesa_banho
SP,266cb817d01b77ace5dc383d8cfd0540,cama_mesa_banho,199.9,cama_mesa_banho
SP,267b51d6e08eb8326c49c6809558f262,cama_mesa_banho,49.9,cama_mesa_banho
SP,26a5af09b51d4e5f17609f6c9ae7f50f,cama_mesa_banho,110.0,cama_mesa_banho
SP,26c927e65e1f0e55dd678ab40436bc99,cama_mesa_banho,116.97,cama_mesa_banho
SP,2700e8b4a64d5e7fae2677755e44b9d6,cama_mesa_banho,113.9,cama_mesa_banho
SP,271267c730bcc8b1f657e6c0bfbe058c,cama_mesa_banho,99.9,cama_mesa_banho
SP,271f1932e906a6f5e59ffbf12cf04e93,cama_mesa_banho,624.5,cama_mesa_banho
SP,27855ab0b06ec76e035b2df0aefb5f39,cama_mesa_banho,98.0,cama_mesa_banho
SP,27b63e625b46d9fa220450d4a204c0b8,cama_mesa_banho,159.99,cama_mesa_banho
SP,27f7b5c6bcf21bb57da65887d11cbd51,cama_mesa_banho,187.6,cama_mesa_banho
SP,27fde8707fbe094d54bcbabc9dd5f7d3,cama_mesa_banho,269.97,cama_mesa_banho
SP,2827ebfb043a328a13a06ca9165cad0a,cama_mesa_banho,966.0,cama_mesa_banho
SP,283dc451ad3918badb976d56ff887289,cama_mesa_banho,3006.7,cama_mesa_banho
SP,284264387dc92cbf305e75ece3852958,cama_mesa_banho,117.34,cama_mesa_banho
SP,285da42a6ddd51a0d38372df5597aed2,cama_mesa_banho,287.98,cama_mesa_banho
SP,28600a6299796e69bd5e7b4bbfc230d6,cama_mesa_banho,59.9,cama_mesa_banho
SP,28695d1fbc87ba371ee1a55dbb422f0c,cama_mesa_banho,95.8,cama_mesa_banho
SP,286bcf62e47dfc1e51cf0d525bd4d1bf,cama_mesa_banho,999.5,cama_mesa_banho
SP,287aafe80d2beee0ac805deb436fdd89,cama_mesa_banho,100.0,cama_mesa_banho
SP,288d91794eb2b14fed9ed5e469cb87c3,cama_mesa_banho,77.0,cama_mesa_banho
SP,289dfe89bc0d1eb6bea5a0a3bde85552,cama_mesa_banho,387.3,cama_mesa_banho
SP,28ef7ba5765422d40274d5ebeac97c9b,cama_mesa_banho,299.0,cama_mesa_banho
SP,28fd7231afb14b368127513ae6ffe144,cama_mesa_banho,109.95,cama_mesa_banho
SP,292339442aafc77526bf025a199db898,cama_mesa_banho,219.9,cama_mesa_banho
SP,292fb25ba428fb067c8b7cf3f70b58be,cama_mesa_banho,104.99,cama_mesa_banho
SP,293ee8ac0a45f559cdeba37b938fdb66,cama_mesa_banho,556.0,cama_mesa_banho
SP,29428180f6710d477f3c85fb06adb593,cama_mesa_banho,345.7,cama_mesa_banho
SP,296ae6fd1ff55a39b63dbbb3ea7a36a0,cama_mesa_banho,338.0,cama_mesa_banho
SP,297a5f6e0aaf7b32fb0fc7483944105d,cama_mesa_banho,109.0,cama_mesa_banho
SP,299f6d537aa695fad79a42bcf3fdd3a2,cama_mesa_banho,399.8,cama_mesa_banho
SP,29a0f402bfb08e1e4602102eea060d04,cama_mesa_banho,44.9,cama_mesa_banho
SP,29bc923d3ecb389b5b1b6fe2a6e4799a,cama_mesa_banho,342.0,cama_mesa_banho
SP,29ee9b71de5e569cdb8256ae5c854fd4,cama_mesa_banho,39.9,cama_mesa_banho
SP,29fd9022374ff3fef2e8f82c39b4133e,cama_mesa_banho,975.8,cama_mesa_banho
SP,2a0cbfbf0006e0d28dee8a5f20e1ebf2,cama_mesa_banho,199.9,cama_mesa_banho
SP,2a3337404b573f113e7297f5c349db44,cama_mesa_banho,38.9,cama_mesa_banho
SP,2a33c8929309d51853186bd18ff3e3f2,cama_mesa_banho,539.8,cama_mesa_banho
SP,2a478a360a293f087e352e88f10af8af,cama_mesa_banho,34.99,cama_mesa_banho
SP,2a5ce93df0dd4ec1b23ebc2e599d793e,cama_mesa_banho,167.99,cama_mesa_banho
SP,2a5fa7b501557e971bf63ec336f67fa2,cama_mesa_banho,422.0,cama_mesa_banho
SP,2a97ccde48b4f516a7a76352d03eff88,cama_mesa_banho,245.7,cama_mesa_banho
SP,2ab38f02a646dc3972785867d5234306,cama_mesa_banho,41.14,cama_mesa_banho
SP,2add772ac1b21ad0f2a8f7bfda8723db,cama_mesa_banho,656.43,cama_mesa_banho
SP,2ae5ed1d99afbb14a8b24041a81df16b,cama_mesa_banho,179.97,cama_mesa_banho
SP,2af3bc8c9414aa21fdcb986aba6fe286,cama_mesa_banho,294.0,cama_mesa_banho
SP,2b0ee2d07306f7c9ac55a43166e9bb4b,cama_mesa_banho,1499.75,cama_mesa_banho
